#ZDDP al 2% sobre aceite mineral base.
#doi https://doi.org/10.1007/s11249-018-1070-6
937.9453189727, 0.9821946483
938.2767191384, 0.9821957769
938.6081193041, 0.9821969054
938.9395194698, 0.982198034
939.2709196354, 0.9821991625
939.6023198012, 0.982200291
939.9337199669, 0.9822014196
940.2651201326, 0.9822025482
940.5965202983, 0.9820523254
940.927920464, 0.9820534539
941.2593206297, 0.9820545825
941.5907207954, 0.9820557111
941.9221209611, 0.9820568396
942.2535211268, 0.9819066168
942.5849212925, 0.9819077454
942.9163214582, 0.9819088739
943.2477216239, 0.9819100025
943.5791217896, 0.981911131
943.9105219553, 0.9817609082
944.241922121, 0.9817620368
944.5733222866, 0.9817631652
944.9047224524, 0.9817642939
945.2361226181, 0.9817654224
945.5675227837, 0.981766551
945.8989229495, 0.9817676794
946.2303231152, 0.9817688081
946.5617232809, 0.9816185853
946.8931234466, 0.9816197138
947.2245236123, 0.9816208424
947.555923778, 0.9814706196
947.8873239437, 0.9814717481
948.2187241094, 0.9814728767
948.5501242751, 0.9814740052
948.8815244408, 0.9813237824
949.2129246065, 0.981324911
949.2129246065, 0.9811735596
949.5443247722, 0.9811746881
949.8757249378, 0.9811758167
949.8757249378, 0.9810244654
950.2071251036, 0.9808742426
950.5385252693, 0.9808753711
950.8699254349, 0.9807251483
951.2013256007, 0.9805749255
951.5327257664, 0.9804247027
951.864125932, 0.9802744799
952.1955260978, 0.9801242571
952.5269262635, 0.9799740343
952.8583264292, 0.9798238115
953.1897265949, 0.9796735887
953.5211267606, 0.979523366
953.8525269263, 0.9793731432
954.183927092, 0.9793742717
954.5153272577, 0.9792240489
954.8467274234, 0.9790738261
955.1781275891, 0.9789236033
955.1781275891, 0.978772252
955.5095277548, 0.9787733804
955.8409279205, 0.9786231577
955.8409279205, 0.9784718064
955.8409279205, 0.978320455
956.1723280862, 0.9783215836
956.1723280862, 0.9781702322
956.1723280862, 0.9780188809
956.5037282519, 0.9778686581
956.8351284176, 0.9777184353
956.8351284176, 0.9775670839
957.1665285833, 0.9774168611
957.497928749, 0.9772666383
957.497928749, 0.977115287
957.8293289147, 0.9769650641
957.8293289147, 0.9768137127
958.1607290804, 0.97666349
958.4921292461, 0.9765132672
958.4921292461, 0.9763619159
958.8235294118, 0.9762116931
958.8235294118, 0.9760603417
959.1549295775, 0.9759101189
959.1549295775, 0.9757587675
959.4863297432, 0.9756085448
959.4863297432, 0.9754571934
959.8177299089, 0.9753069706
959.8177299089, 0.9751556192
960.1491300746, 0.9750053963
960.1491300746, 0.974854045
960.1491300746, 0.9747026936
960.4805302403, 0.9745524709
960.4805302403, 0.9744011196
960.811930406, 0.9742508968
960.811930406, 0.9740995454
961.1433305717, 0.9739493226
961.1433305717, 0.9737979713
961.4747307374, 0.9736477485
961.4747307374, 0.9734963971
961.8061309031, 0.9734975257
962.1375310688, 0.9733473029
962.4689312345, 0.9733484314
962.8003314002, 0.9731982086
963.1317315659, 0.9731993372
963.4631317315, 0.9733518171
963.7945318973, 0.9733529456
964.125932063, 0.9733540742
964.4573322287, 0.9733552028
964.7887323944, 0.9733563313
965.1201325601, 0.9733574598
965.4515327258, 0.9733585884
965.7829328915, 0.973359717
966.1143330572, 0.9733608455
966.4457332229, 0.9733619741
966.7771333886, 0.9732117513
967.1085335543, 0.9732128798
967.43993372, 0.973062657
967.7713338857, 0.9730637856
968.1027340514, 0.9730649141
968.4341342171, 0.9729146913
